Unnamed: 0,created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,impression_count,id,author_id,conversation_id,in_reply_to_user_id,geo,sentiment,umap_transformer_x,umap_transformer_y,sentiment_recoded
612,2023-02-10T18:17:28.000Z,AFADBaskanlik,▪️ Deprem bölgesinde yürütülen çalışmalarda toplam 159.146 personel ile 12.026 araç ve iş makinası görev yapmaktadır.,tr,157,8,649,2,109316,1624110316748505089,399952101,1624110314324099074,399952101.0,None,0.6956049372202148,6.2715063,1.4514519,3
613,2023-02-10T18:17:28.000Z,AFADBaskanlik,"▪️ Kahramanmaraş'ta gerçekleşen 7,7 büyüklüğündeki depremin ardından an itibarıyla toplam 1.666 deprem meydana gelmiştir.",tr,1049,115,5437,33,942872,1624110314324099074,399952101,1624110314324099074,,None,0.6129664938306618,5.4980893,1.4315951,3
614,2023-02-10T17:59:15.000Z,AFADBaskanlik,"RT @Yunus_Sezer_: Devletimiz tüm imkanlarıyla,
Milletimizin hizmetinde...

Deprem bölgesindeki yaralı vatandaşlarımız @TSKGnkur, @jandarma,…",tr,392,0,0,0,1,1624105730004353031,399952101,1624105730004353031,,None,0.8904232130463264,9.189579,5.957398,4
615,2023-02-10T13:30:24.000Z,AFADBaskanlik,"▪️ Barınma ihtiyacına yönelik olarak;

137.973 çadır
1.507.494 battaniye

depremden etkilenen bölgelere sevk edilmiştir.",tr,438,87,1340,3,214012,1624038075310432256,399952101,1624038053571436549,399952101.0,None,0.0130813012968787,8.2935,2.1664615,1
616,2023-02-10T13:30:24.000Z,AFADBaskanlik,▪️ Psikososyal destek hizmetleri için bölgeye 1.644 personel ve 164 araç sevk edilmiştir.,tr,329,17,1163,1,184947,1624038072340840451,399952101,1624038053571436549,399952101.0,None,0.6260552921415676,5.871743,6.256509,3
617,2023-02-10T13:30:23.000Z,AFADBaskanlik,"▪️ @Kizilay ve STK'lar tarafından depremden etkilenen bölgelere 199 mobil mutfak, 86 ikram aracı ve 5 mobil fırın sevk edilmiştir. 

Bölgedeki vatandaşlarımıza çorba, sıcak yemek, kumanya, ikramlık malzeme ve içecek dağıtılmaktadır.",tr,231,5,725,0,76468,1624038069346205696,399952101,1624038053571436549,399952101.0,None,0.6277358603857729,6.4974194,6.2011666,3
618,2023-02-10T13:30:22.000Z,AFADBaskanlik,"▪️ Hava Kuvvetleri, Kara Kuvvetleri, Deniz Kuvvetleri, Sahil Güvenlik ve Jandarma Genel Komutanlığı ile Emniyet Genel Müdürlüğü'ne bağlı toplam;

26 gemi
156 uçak/helikopter 

bölgede görev yapmaktadır.",tr,224,6,708,4,80241,1624038066556993538,399952101,1624038053571436549,399952101.0,None,0.9444337970269282,4.5441318,-1.6405878,5
619,2023-02-10T13:30:22.000Z,AFADBaskanlik,▪️ @TC_Disisleri ile yapılan görüşmeler neticesinde diğer ülkelerden yardım için gelen 6.810 personel afet bölgesine sevk edilmiştir.,tr,115,3,453,0,53024,1624038063683911681,399952101,1624038053571436549,399952101.0,None,0.1335006157838805,8.980056,3.2345247,1
620,2023-02-10T13:30:21.000Z,AFADBaskanlik,▪️ Deprem bölgesindeki 81.415 vatandaşımız diğer illere tahliye edilmiştir.,tr,127,2,490,0,58606,1624038061158940672,399952101,1624038053571436549,399952101.0,None,0.1509580552956175,8.469779,1.6337208,1
621,2023-02-10T13:30:21.000Z,AFADBaskanlik,"▪️ SAKOM'dan alınan bilgilere göre, saat 15.30 itibarıyla 18.991 vatandaşımız hayatını kaybetmiş, 75.523 vatandaşımız yaralanmıştır.",tr,124,2,459,0,62244,1624038058923331584,399952101,1624038053571436549,399952101.0,None,0.1588677880133543,4.963347,2.176883,1
622,2023-02-10T13:30:20.000Z,AFADBaskanlik,▪️ Deprem bölgesinde yürütülen çalışmalarda toplam 141.779 personel ile 12.244 araç ve iş makinası görev yapmaktadır.,tr,148,4,537,0,58806,1624038056201228288,399952101,1624038053571436549,399952101.0,None,0.7778871567100156,6.248909,1.4450687,4
623,2023-02-10T13:30:19.000Z,AFADBaskanlik,"▪️ Kahramanmaraş'ta gerçekleşen 7,7 büyüklüğündeki depremin ardından an itibarıyla toplam 1.604 deprem meydana gelmiştir.",tr,1169,113,5709,17,1014003,1624038053571436549,399952101,1624038053571436549,,None,0.6313258260247389,5.4940734,1.4196749,3
624,2023-02-10T12:41:41.000Z,AFADBaskanlik,"📍 Hatay

Deprem bölgesindeki tüm vatandaşlarımıza ulaşmak için tüm ekiplerimizle birlikte çalışmaya devam ediyoruz.

Birlikte güçlüyüz 🇹🇷 https://t.co/7a1D4J9Pi9",tr,1666,131,7007,27,416572,1624025814026145792,399952101,1624025814026145792,,None,0.9972968551250528,14.739822,6.9409328,5
625,2023-02-10T12:03:53.000Z,AFADBaskanlik,"RT @Yunus_Sezer_: Deprem bölgesinde görev yapan tüm kurumlarımız, sivil toplum kuruluşlarımız ve gönüllülerimizle birlikte;

gayretle ve um…",tr,413,0,0,0,0,1624016300023418880,399952101,1624016300023418880,,None,0.9571728067355189,9.854201,6.1666145,5
626,2023-02-10T10:23:23.000Z,AFADBaskanlik,"Afet bölgesinden tahliyelerimiz #AFAD koordinasyonunda devam ediyor.

@jandarma tarafından oluşturulan tahliye noktalarından yürütülen tahliye çalışmalarında şimdiye kadar;

✅ Karayolu
✅ Demiryolu
✅ Havayolu 

aracılığıyla toplam 80.863 vatandaşımız tahliye edilmiştir.",tr,762,120,2344,11,306982,1623991008491872259,399952101,1623991008491872259,,None,0.7761623582235654,8.355116,4.919974,4
627,2023-02-10T10:01:20.000Z,AFADBaskanlik,"Resmi kurumların bilgilendirmeleri haricinde yapılan hiçbir bilgilendirmeye itibar edilmemesi  önemle arz olunur.

Bu tarz kirli bilgileri paylaşanlarla ilgili @EmniyetGM Siber Suçlarla Mücadele Daire Başkanlığımızca gerekli yasal işlemler yapılacaktır.",tr,2128,104,6073,18,461829,1623985458391707649,399952101,1623985456676237315,399952101.0,None,0.0073206211255374,9.79651,1.2776759,1
628,2023-02-10T10:01:19.000Z,AFADBaskanlik,"*Önemli Duyuru!!!!*

Bazı sosyal medya hesaplarında 112 ve AFAD’a “kişinin yaşadığına"" yönelik ihbar gelmediği sürece enkaz alanlarında arama kurtarma çalışması yapılmadığı şeklinde dezenformasyon amaçlı bilgiler paylaşılmaktadır.",tr,5717,418,16835,102,2021019,1623985456676237315,399952101,1623985456676237315,,None,0.1017441567473161,9.739456,1.5888661,1
629,2023-02-10T09:04:07.000Z,AFADBaskanlik,"Köylerimize hava unsurları ile yardım dağıtımı aralıksız devam ediyor.

Bir an bile durmadan, yorulmadan ve umudumuzu kaybetmeden....

Birlikte güçlüyüz 🇹🇷 https://t.co/TNqO074ke9",tr,3800,279,16168,62,824923,1623971061283823616,399952101,1623971061283823616,,None,0.9917142790967848,14.169519,6.596916,5
630,2023-02-10T08:44:10.000Z,AFADBaskanlik,"RT @TC_icisleri: Gayretle…

Köylere yardımlarımız aralıksız devam ediyor.

#Deprem https://t.co/y8ittWjtDr",tr,942,0,0,0,0,1623966038885904384,399952101,1623966038885904384,,None,0.9152734516355548,7.867064,3.9383764,5
631,2023-02-10T08:06:33.000Z,AFADBaskanlik,"Afet bölgesinden tahliyelerimiz #AFAD koordinasyonunda devam ediyor.

@jandarma tarafından oluşturulan tahliye noktalarından yürütülen tahliye çalışmalarında şimdiye kadar;

✅ Karayolu
✅ Demiryolu
✅ Havayolu 

aracılığıyla toplam 7️⃣5️⃣.7️⃣8️⃣0️⃣ vatandaşımız tahliye edilmiştir. https://t.co/CHxNoeDSm6",tr,655,57,1839,5,168600,1623956572153040897,399952101,1623956572153040897,,None,0.7249198844409064,8.390707,4.9032216,4
632,2023-02-10T06:23:29.000Z,AFADBaskanlik,"▪️ Barınma ihtiyacına yönelik olarak;

137.973 çadır
1.507.494 battaniye

depremden etkilenen bölgelere sevk edilmiştir.",tr,365,46,1234,3,178076,1623930634128494592,399952101,1623930605611397121,399952101.0,None,0.0130813012968787,8.29517,2.16234,1
633,2023-02-10T06:23:28.000Z,AFADBaskanlik,▪️ Psikososyal destek hizmetleri için bölgeye 1.606 personel ve 156 araç sevk edilmiştir.,tr,340,5,1349,1,195840,1623930630416527360,399952101,1623930605611397121,399952101.0,None,0.5742249497741506,5.8893886,6.2399244,3
634,2023-02-10T06:23:27.000Z,AFADBaskanlik,"▪️ @Kizilay ve STK'lar tarafından depremden etkilenen bölgelere 86 ikram aracı ile toplam 204 mobil mutfak/aşevi/fırın ve sahra mutfak sevk edilmiştir. 

Bölgedeki vatandaşlarımıza çorba, sıcak yemek, kumanya, ikramlık malzeme ve içecek dağıtılmaktadır.",tr,320,9,1054,3,102581,1623930626582937602,399952101,1623930605611397121,399952101.0,None,0.6032421827150782,6.4585323,6.2272263,3
635,2023-02-10T06:23:26.000Z,AFADBaskanlik,"▪️ Hava Kuvvetleri, Kara Kuvvetleri, Deniz Kuvvetleri, Sahil Güvenlik ve Jandarma Genel Komutanlığı ile Emniyet Genel Müdürlüğü'ne bağlı toplam;

22 gemi
150 uçak/helikopter
Bölgede görev almaktadır.",tr,241,5,807,1,94342,1623930622736740353,399952101,1623930605611397121,399952101.0,None,0.918637096197306,4.5445623,-1.6389401,5
636,2023-02-10T06:23:25.000Z,AFADBaskanlik,▪️ @TC_Disisleri ile yapılan görüşmeler neticesinde diğer ülkelerden yardım için gelen 6.810 personel afet bölgesine sevk edilmiştir.,tr,127,4,588,0,71760,1623930618995429379,399952101,1623930605611397121,399952101.0,None,0.1335006157838805,8.968542,3.252959,1
637,2023-02-10T06:23:24.000Z,AFADBaskanlik,▪️ Deprem bölgesindeki 75:780 vatandaşımız diğer illere tahliye edilmiştir.,tr,135,1,575,0,65138,1623930615212146688,399952101,1623930605611397121,399952101.0,None,0.124531543044183,8.459586,1.6235222,1
638,2023-02-10T06:23:23.000Z,AFADBaskanlik,"▪️ SAKOM'dan alınan bilgilere göre, saat 08:30 itibarıyla 18:342 vatandaşımız hayatını kaybetmiş, 74.242 vatandaşımız yaralanmıştır.",tr,147,2,695,4,101585,1623930611126910976,399952101,1623930605611397121,399952101.0,None,0.1468654330087697,5.0032134,2.1616292,1
639,2023-02-10T06:23:22.000Z,AFADBaskanlik,▪️ Deprem bölgesinde yürütülen çalışmalarda toplam 121.128 personel ile 12.244 araç ve iş makinası görev yapmaktadır.,tr,168,7,797,0,94084,1623930607691776000,399952101,1623930605611397121,399952101.0,None,0.8712114057862073,6.218292,1.4899176,4
640,2023-02-10T06:23:22.000Z,AFADBaskanlik,"▪️ Kahramanmaraş'ta gerçekleşen 7,7 büyüklüğündeki depremin ardından an itibarıyla toplam 1.509 deprem meydana gelmiştir.",tr,1242,110,6256,9,1057219,1623930605611397121,399952101,1623930605611397121,,None,0.652247824654886,5.5364776,1.4042087,3
641,2023-02-09T21:35:23.000Z,AFADBaskanlik,"RT @jandarma: Kollarımızın arasında açan NERGİZ çiçeğimiz oldun, NERGİZ bebek😊

Birlikte Güçlüyüz.

#Jandarma
#Deprem
#Adıyaman https://t.c…",tr,1496,0,0,0,0,1623797737228537861,399952101,1623797737228537861,,None,0.9926550356793176,10.74125,6.518657,5
642,2023-02-09T18:34:43.000Z,AFADBaskanlik,"▪️ Barınma ihtiyacına yönelik olarak;

137.929 çadır
101.304 yatak
1.507.494 battaniye

depremden etkilenen bölgelere sevk edilmiştir.",tr,904,181,2910,6,298397,1623752270847307776,399952101,1623752252925087750,399952101.0,None,0.0087779222025158,8.278797,2.1536756,1
643,2023-02-09T18:34:43.000Z,AFADBaskanlik,▪️ Psikososyal destek hizmetleri için bölgeye 1.606 personel ve 156 araç sevk edilmiştir.,tr,482,40,1895,2,269920,1623752268876075009,399952101,1623752252925087750,399952101.0,None,0.5742249497741506,5.8629403,6.2583776,3
644,2023-02-09T18:34:42.000Z,AFADBaskanlik,"▪️ @Kizilay ve STK'lar tarafından depremden etkilenen bölgelere 79 ikram aracı ile toplam 140 mobil mutfak/aşevi/fırın ve sahra mutfak sevk edilmiştir. 

Bölgedeki vatandaşlarımıza çorba, sıcak yemek, kumanya, ikramlık malzeme ve içecek dağıtılmaktadır.",tr,321,11,1106,2,102290,1623752266690723844,399952101,1623752252925087750,399952101.0,None,0.602478991591152,6.478654,6.213175,3
645,2023-02-09T18:34:42.000Z,AFADBaskanlik,"▪️ Hava Kuvvetleri, Kara Kuvvetleri, Deniz Kuvvetleri, Sahil Güvenlik ve Jandarma Genel Komutanlığı ile Emniyet Genel Müdürlüğü'ne bağlı toplam;

22 gemi
160 uçak/helikopter 

bölgede görev yapmaktadır.",tr,330,12,1066,1,102998,1623752264534876161,399952101,1623752252925087750,399952101.0,None,0.9410373247095912,4.5344305,-1.6505854,5
646,2023-02-09T18:34:41.000Z,AFADBaskanlik,▪️ @TC_Disisleri ile yapılan görüşmeler neticesinde diğer ülkelerden yardım için gelen 6.479 personel afet bölgesine sevk edilmiştir.,tr,181,5,718,2,60658,1623752262433624065,399952101,1623752252925087750,399952101.0,None,0.1190786357908415,8.969821,3.234334,1
647,2023-02-09T18:34:41.000Z,AFADBaskanlik,▪️ Deprem bölgesindeki 30.360 vatandaşımız diğer illere tahliye edilmiştir.,tr,193,4,778,1,67599,1623752260453912586,399952101,1623752252925087750,399952101.0,None,0.0678558461562494,8.472547,1.6368686,1
648,2023-02-09T18:34:40.000Z,AFADBaskanlik,"▪️ SAKOM'dan alınan bilgilere göre, saat 20.50 itibarıyla 17.134 vatandaşımız hayatını kaybetmiş, 70.347 vatandaşımız yaralanmıştır.",tr,208,10,786,6,78657,1623752256787980290,399952101,1623752252925087750,399952101.0,None,0.1470406193736698,5.0024056,2.1558444,1
649,2023-02-09T18:34:40.000Z,AFADBaskanlik,▪️ Deprem bölgesinde yürütülen çalışmalarda toplam 120.344 personel ile 12.241 araç ve iş makinası görev yapmaktadır.,tr,282,8,1017,3,87005,1623752254888062976,399952101,1623752252925087750,399952101.0,None,0.7094638481638326,6.286064,1.4190396,4
650,2023-02-09T18:34:39.000Z,AFADBaskanlik,"▪️ Kahramanmaraş'ta gerçekleşen 7,7 büyüklüğündeki depremin ardından an itibarıyla toplam 1.330 deprem meydana gelmiştir.",tr,1763,238,8683,25,1306595,1623752252925087750,399952101,1623752252925087750,,None,0.6193632075467521,5.4883485,1.4378448,3
651,2023-02-09T17:28:56.000Z,AFADBaskanlik,"Her zaman bir umut vardır…

❝ Geldik Ramazan abi ❞

Biz birlikte güçlüyüz! 🇹🇷 https://t.co/gyexcyneHy",tr,2176,259,13262,46,915799,1623735714897620992,399952101,1623735714897620992,,None,0.99816275887621,14.702593,6.8703904,5
652,2023-02-09T17:16:34.000Z,AFADBaskanlik,"RT @EmniyetGM: Depremzede vatandaşlarımıza, polis helikopterlerimizle yardımlar ulaştırılıyor

Birlikte güçlüyüz 🇹🇷 

#deprem

📍Kahramanmar…",tr,1695,0,0,0,0,1623732603432976390,399952101,1623732603432976390,,None,0.974877889144506,12.09125,6.4424195,5
653,2023-02-09T15:34:44.000Z,AFADBaskanlik,"RT @EmniyetGM: 83 saat sonra... 
Minik yavrumuz ve annesi, bomba uzmanı polislerimizin de arasında olduğu kurtarma ekibi tarafından enkazda…",tr,1875,0,0,0,0,1623706974599753729,399952101,1623706974599753729,,None,0.4403980235308051,8.130483,3.6917996,2
654,2023-02-09T14:44:38.000Z,AFADBaskanlik,"📍 HATAY

Gece saatlerinde enkazdan sağ olarak kurtardığımız küçük yavrumuz Medine, #AFAD ekiplerimizin şefkatli kollarında…

Biz birlikte güçlüyüz! 🇹🇷 https://t.co/21FNt1qvHc https://t.co/Q9UJB3BjKa",tr,1053,184,5300,15,326985,1623694364995162112,399952101,1623694364995162112,,None,0.9959568842847782,14.759038,6.9646025,5
655,2023-02-09T13:53:12.000Z,AFADBaskanlik,"RT @SiberayEGM: 🕵️⚠️AFAD gibi resmi kuruluşları taklit ederek bağış talep edebilecek dolandırıcılara DİKKAT❗️

🔗 https://t.co/Seh2gvtujT 
👉…",tr,1491,0,0,0,0,1623681422887120898,399952101,1623681422887120898,,None,0.9940188904681831,9.417675,8.433418,5
656,2023-02-09T12:47:49.000Z,AFADBaskanlik,"RT @iletisim: Depremden etkilenen illerde tahliyelerimiz AFAD koordinasyonunda aralıksız devam ediyor.

Devlet Milleti için seferber. 🇹🇷 ht…",tr,2537,0,0,0,0,1623664970104815616,399952101,1623664970104815616,,None,0.9814819483810872,14.881295,7.137234,5
657,2023-02-09T12:39:36.000Z,AFADBaskanlik,"RT @kasapoglu: Gençlik ve Spor Bakanlığı’nın tesisleri, personelleri, bütün imkanları aziz milletimizin emrindedir!

Deprem bölgesinde 7/24…",tr,2511,0,0,0,0,1623662901784453121,399952101,1623662901784453121,,None,0.9627468663937814,9.078843,6.165383,5
658,2023-02-09T12:18:01.000Z,AFADBaskanlik,"Hatay'da birçok noktada çadır kent alanları kurduk.

Tüm kurumlarımız, sivil toplum kuruluşlarımız, gönüllülerimiz ve aziz milletimizin destekleri ile vatandaşlarımızın yanındayız.

Biz birlikte güçlüyüz! 🇹🇷 https://t.co/cjvaOo5tEm https://t.co/OgQz2LED1S",tr,6085,545,21363,137,1363339,1623657470278225921,399952101,1623657470278225921,,None,0.995104021382022,14.782731,6.94933,5
659,2023-02-09T11:33:56.000Z,AFADBaskanlik,"RT @Yunus_Sezer_: Sayın vekilin iddalarını araştırdık, ancak ne öyle bir yazı, ne de bir talep var.

Dünyanın karşılaştığı en büyük afetler…",tr,5386,0,0,0,0,1623646377526939649,399952101,1623646377526939649,,None,0.0448769889256044,9.269271,2.3748446,1
660,2023-02-09T10:12:01.000Z,AFADBaskanlik,"RT @tcsavunma: Türk Silahlı Kuvvetlerimizin #deprem bölgesine destek uçuşları ""hava yardım koridoru"" üzerinden aralıksız sürüyor.

Koridor…",tr,1344,0,0,0,0,1623625760312291332,399952101,1623625760312291332,,None,0.9680043349743044,9.069568,5.865202,5
661,2023-02-09T09:53:22.000Z,AFADBaskanlik,"RT @jandarma: Jandarma Genel Komutanlığı envanterindeki 3️⃣4️⃣ adet helikopter, 2️⃣ JİKU, 4️⃣ İHA ile depremin ilk anından itibaren 4️⃣0️⃣…",tr,1282,0,0,0,0,1623621066424827904,399952101,1623621066424827904,,None,0.9902234919188015,9.069313,6.1917663,5
662,2023-02-09T09:52:29.000Z,AFADBaskanlik,"Türkiye Afet Müdahale Planı (TAMP) Beslenme grubu ana çözüm ortağı @Kizilay'ın deprem bölgesindeki güncel dağıtım noktaları sosyal medya hesaplarından paylaşılmaktadır.

Kamuoyuna saygıyla duyurulur. ⬇️ https://t.co/E6JjFqj0wV",tr,1212,85,2744,8,501664,1623620845502341122,399952101,1623620845502341122,,None,0.9070274369208372,9.087695,6.382087,5
663,2023-02-09T09:36:34.000Z,AFADBaskanlik,"Ekiplerimiz, Kilis'te arama kurtarma çalışmalarını tamamlamıştır.

Kilis'teki arama kurtarma Ekiplerimiz ivedilikle çalışmaların devam ettiği diğer illere sevk edilmiştir.",tr,3882,780,20321,46,2008584,1623616840470564869,399952101,1623616840470564869,,None,0.759628130068932,6.5364876,3.614662,4
664,2023-02-09T09:30:13.000Z,AFADBaskanlik,"Afet bölgesinden tahliyelerimiz #AFAD koordinasyonunda devam ediyor.

@jandarma tarafından oluşturulan tahliye noktalarından yürütülen tahliye çalışmalarında şimdiye kadar;

✅ Karayolu
✅ Demiryolu
✅ Havayolu 

aracılığıyla toplam 𝟮𝟴.𝟬𝟰𝟰 vatandaşımız tahliye edilmiştir. https://t.co/4yoB1wEUG3 https://t.co/5SzOb1u8g3",tr,1268,98,4180,9,457332,1623615242012958720,399952101,1623615242012958720,,None,0.6768535639479778,8.416418,4.9185843,3
665,2023-02-09T07:46:16.000Z,AFADBaskanlik,"Ekiplerimiz, Şanlıurfa’da arama kurtarma çalışmalarını tamamlamıştır.

Şanlıurfa'daki arama kurtarma Ekiplerimiz ivedilikle çalışmaların devam ettiği diğer illerimize sevk edilmiştir.",tr,5490,775,31226,125,3103234,1623589079962075136,399952101,1623589079962075136,,None,0.8853702721386788,6.551896,3.6239383,4
666,2023-02-09T07:32:35.000Z,AFADBaskanlik,"RT @tcsavunma: Dayanışma Vakti...🇹🇷

Daima milletinin emrinde olan Mehmetçiklerimiz, gece boyunca olduğu gibi bu gün de deprem bölgelerinde…",tr,1297,0,0,0,0,1623585636903968768,399952101,1623585636903968768,,None,0.9925676269233956,14.567094,7.0636587,5
667,2023-02-09T07:31:55.000Z,AFADBaskanlik,RT @jandarma: Jandarma Genel Komutanlığına ait helikopterler ile deprem bölgesinde bulunan vatandaşlarımıza erzak ve malzeme dağıtımı aralı…,tr,1322,0,0,0,0,1623585470851473408,399952101,1623585470851473408,,None,0.9387462880301016,9.08342,5.9730663,5
668,2023-02-09T07:31:11.000Z,AFADBaskanlik,"RT @jandarma: Diğer arama kurtarma birimleriyle beraber vatandaşlarımıza yardım için görev başındayız.

Birlikte Güçlüyüz.🇹🇷

#Jandarma
#De…",tr,929,0,0,0,0,1623585286503428098,399952101,1623585286503428098,,None,0.9964673868156576,14.689052,7.0614576,5
669,2023-02-09T07:20:52.000Z,AFADBaskanlik,"Deprem bölgesindeki arama kurtarma ekiplerimizin çalışmaları gece boyunca aralıksız devam etti.

Şanlıurfa'da, depremin 69. saatinde bir vatandaşımızı daha enkazdan sağ olarak çıkardık.

Birlikte güçlüyüz! 🇹🇷 https://t.co/GH13NhvCyw https://t.co/W6L79hwjbt",tr,1973,182,10446,30,885258,1623582690862669824,399952101,1623582690862669824,,None,0.9938457845440112,14.740311,7.016352,5
670,2023-02-09T06:08:42.000Z,AFADBaskanlik,"▪️ Barınma ihtiyacına yönelik olarak;

137.929 çadır
101.304 yatak
1.255.500 battaniye

depremden etkilenen bölgelere sevk edilmiştir.",tr,704,75,2386,8,259729,1623564526909108224,399952101,1623564514598744066,399952101.0,None,0.0073532015553904,8.27657,2.1321404,1
671,2023-02-09T06:08:41.000Z,AFADBaskanlik,▪️ Psikososyal destek hizmetleri için bölgeye 1.502 personel ve 145 araç sevk edilmiştir.,tr,511,14,2227,6,254050,1623564525210402820,399952101,1623564514598744066,399952101.0,None,0.5941702984044516,5.883174,6.255673,3
672,2023-02-09T06:08:41.000Z,AFADBaskanlik,"▪️ @Kizilay ve STK'lar tarafından depremden etkilenen bölgelere 79 ikram aracı ile toplam 140 mobil mutfak/aşevi/fırın ve sahra mutfak sevk edilmiştir. 

Bölgedeki vatandaşlarımıza çorba, sıcak yemek, kumanya, ikramlık malzeme ve içecek dağıtılmaktadır.",tr,286,5,1297,1,118249,1623564523037765637,399952101,1623564514598744066,399952101.0,None,0.602478991591152,6.501543,6.208361,3
673,2023-02-09T06:08:40.000Z,AFADBaskanlik,"▪️ Hava Kuvvetleri, Kara Kuvvetleri, Deniz Kuvvetleri, Sahil Güvenlik ve Jandarma Genel Komutanlığı ile Emniyet Genel Müdürlüğü'ne bağlı toplam;

22 gemi
160 uçak/helikopter 

bölgede görev yapmaktadır.",tr,209,2,925,0,86080,1623564521255174148,399952101,1623564514598744066,399952101.0,None,0.9410373247095912,4.5444264,-1.6405628,5
674,2023-02-09T06:08:40.000Z,AFADBaskanlik,"▪️ @TC_Disisleri ile yapılan görüşmeler neticesinde diğer ülkelerden yardım için gelen 5,709 personel afet bölgesine sevk edilmiştir.",tr,177,1,813,0,83768,1623564519556501505,399952101,1623564514598744066,399952101.0,None,0.1296242030921269,8.978336,3.2285855,1
675,2023-02-09T06:08:40.000Z,AFADBaskanlik,"▪️ SAKOM'dan alınan bilgilere göre, saat 07.45 itibarıyla 12.873 vatandaşımız hayatını kaybetmiş, 62.937 vatandaşımız yaralanmıştır.",tr,195,2,971,4,115155,1623564517954265090,399952101,1623564514598744066,399952101.0,None,0.1681857427844056,5.0119934,2.1493878,1
676,2023-02-09T06:08:39.000Z,AFADBaskanlik,▪️ Deprem bölgesinde yürütülen çalışmalarda toplam 113.201 personel ile 5.557 araç ve iş makinası görev yapmaktadır.,tr,246,6,1270,3,132109,1623564516322574336,399952101,1623564514598744066,399952101.0,None,0.8688713587357989,6.234782,1.4812247,4
677,2023-02-09T06:08:39.000Z,AFADBaskanlik,"▪️ Kahramanmaraş'ta gerçekleşen 7,7 büyüklüğündeki depremin ardından an itibarıyla toplam 1.117 deprem meydana gelmiştir.",tr,2421,244,11336,36,1634489,1623564514598744066,399952101,1623564514598744066,,None,0.6102679914494038,5.483461,1.4302812,3
678,2023-02-08T19:26:15.000Z,AFADBaskanlik,"Kahramanmaraş'ta birçok noktada çadır kent alanları kurduk.

Tüm kurumlarımız, sivil toplum kuruluşlarımız, gönüllülerimiz ve aziz milletimizin destekleri ile vatandaşlarımızın yanındayız.

Biz birlikte güçlüyüz! 🇹🇷 https://t.co/BWHnQdoYs1",tr,5020,778,23043,123,1999015,1623402849345458179,399952101,1623402849345458179,,None,0.9958356070686616,14.7796545,6.949705,5
679,2023-02-08T18:03:06.000Z,AFADBaskanlik,"AFAD Deprem Kampanyası'na destekte bulunmak isteyen vatandaşlarımız;

➡️ “DEPREM” yazarak 1866’ya SMS (20 TL) gönderebilir.

➡️ Ekteki banka hesap numaraları üzerinden bağış yapabilir.

➡️ AFAD internet sitesi (https://t.co/whXMRXa8XI) üzerinden online bağışta bulunabilir. https://t.co/OJBzfLIsJB",tr,8449,1540,14209,303,4109164,1623381925279801344,399952101,1623381925279801344,,None,0.8585386026398405,8.22933,6.1910386,4
680,2023-02-08T17:40:33.000Z,AFADBaskanlik,"RT @jandarma: Birlikte Güçlüyüz.
Uyumayacağız! Yorulmayacağız!
Durmayacağız!
#Jandarma
#Deprem https://t.co/wsWLCEkMyr",tr,1157,0,0,0,0,1623376249606311959,399952101,1623376249606311959,,None,0.9967545848372648,14.143569,6.7038445,5
681,2023-02-08T17:38:40.000Z,AFADBaskanlik,"RT @tcsavunma: Mehmetçiklerimiz Malatya’da AFAD ile koordineli olarak milletimizin yardım elini depremzede vatandaşlarımıza ulaştırmaya, ça…",tr,863,0,0,0,2,1623375775343775761,399952101,1623375775343775761,,None,0.4838688347684283,9.1400385,5.773088,2
682,2023-02-08T15:55:27.000Z,AFADBaskanlik,"Şefkatle uzanan bir el,
Umut dolu bir tebessüm...

Hep birlikte, dayanışma içinde bu zor günleri aşacağız.

Biz birlikte güçlüyüz! 🇹🇷 https://t.co/wiRVoZ2GKj",tr,1693,340,9664,54,923141,1623349800933392384,399952101,1623349800933392384,,None,0.9939438184868596,14.220748,6.889853,5
683,2023-02-08T12:17:27.000Z,AFADBaskanlik,"▪️ Barınma ihtiyacına yönelik olarak;

92.738 çadır
123.395 yatak
300.000 battaniye

depremden etkilenen bölgelere sevk edilmiştir.",tr,415,159,1558,10,351460,1623294941064568833,399952101,1623294925381984256,399952101.0,None,0.0104739651582883,8.280074,2.1609159,1
684,2023-02-08T12:17:27.000Z,AFADBaskanlik,▪️ Psikososyal destek hizmetleri için bölgeye 1.516 personel ve 132 araç sevk edilmiştir.,tr,272,27,1210,2,313560,1623294938992484352,399952101,1623294925381984256,399952101.0,None,0.6127908503466223,5.8716936,6.25792,3
685,2023-02-08T12:17:26.000Z,AFADBaskanlik,"▪️ @Kizilay ve STK'lar tarafından depremden etkilenen bölgelere 79 ikram aracı ile toplam 66 mobil mutfak/aşevi/fırın ve sahra mutfak sevk edilmiştir. 

Bölgedeki vatandaşlarımıza çorba, sıcak yemek, kumanya, ikramlık malzeme ve içecek dağıtılmaktadır.",tr,196,7,730,2,154426,1623294936434049026,399952101,1623294925381984256,399952101.0,None,0.6100306005751847,6.4799943,6.201719,3
